time [s],Taken At (UTC),ambient_co2.calibre (%),ambient_co2.calibre (%) (SMOOTHED),ambient_h2o.calibre (%),ambient_h2o.calibre (%) (SMOOTHED),ambient_humidity.calibre (%),ambient_humidity.calibre (%) (SMOOTHED),ambient_o2.calibre (%),ambient_o2.calibre (%) (SMOOTHED),ambient_pressure.calibre (hP),ambient_pressure.calibre (hP) (SMOOTHED),ambient_saturation_vapor_pressure.calibre (kP),ambient_saturation_vapor_pressure.calibre (kP) (SMOOTHED),ambient_temperature.calibre (°C),ambient_temperature.calibre (°C) (SMOOTHED),battery_level.calibre (%),battery_level.calibre (%) (SMOOTHED),breath_duration.calibre (ms),breath_duration.calibre (ms) (SMOOTHED),breath_volume.calibre (ml),breath_volume.calibre (ml) (SMOOTHED),calorie_burn_rate.calibre,calorie_burn_rate.calibre (SMOOTHED),calories.calibre (kCal),calories.calibre (kCal) (SMOOTHED),carb_burn.calibre (%),carb_burn.calibre (%) (SMOOTHED),carb_burn_rate.calibre,carb_burn_rate.calibre (SMOOTHED),corrected_breath_volume.calibre (ml),corrected_breath_volume.calibre (ml) (SMOOTHED),elevation.calibre (m),elevation.calibre (m) (SMOOTHED),energy_expenditure_per_kilogram.calibre,energy_expenditure_per_kilogram.calibre (SMOOTHED),expired_h2o.calibre (%),expired_h2o.calibre (%) (SMOOTHED),expired_saturation_vapor_pressure.calibre (kP),expired_saturation_vapor_pressure.calibre (kP) (SMOOTHED),fat_burn.calibre (%),fat_burn.calibre (%) (SMOOTHED),fat_burn_rate.calibre,fat_burn_rate.calibre (SMOOTHED),fe_co2.calibre (%),fe_co2.calibre (%) (SMOOTHED),fe_o2.calibre (%),fe_o2.calibre (%) (SMOOTHED),haldane_correction_factor.calibre (%),haldane_correction_factor.calibre (%) (SMOOTHED),inhale_exhale_ratio.calibre,inhale_exhale_ratio.calibre (SMOOTHED),interval,interval (SMOOTHED),number_of_breaths.calibre,number_of_breaths.calibre (SMOOTHED),protein_burn_rate.calibre,protein_burn_rate.calibre (SMOOTHED),relative_vco2.calibre,relative_vco2.calibre (SMOOTHED),relative_vo2.calibre,relative_vo2.calibre (SMOOTHED),rer.calibre,rer.calibre (SMOOTHED),respiratory_rate.calibre (bpm),respiratory_rate.calibre (bpm) (SMOOTHED),respiratory_rate_uniformity.calibre (%),respiratory_rate_uniformity.calibre (%) (SMOOTHED),resting_metabolic_rate.calibre,resting_metabolic_rate.calibre (SMOOTHED),sensor_humidity.calibre (%),sensor_humidity.calibre (%) (SMOOTHED),sensor_temperature.calibre (°C),sensor_temperature.calibre (°C) (SMOOTHED),sensor_time.calibre (ms),sensor_time.calibre (ms) (SMOOTHED),standard_minute_volume.calibre (l/min),standard_minute_volume.calibre (l/min) (SMOOTHED),tidal_volume.calibre (l),tidal_volume.calibre (l) (SMOOTHED),tidal_volume_uniformity.calibre (%),tidal_volume_uniformity.calibre (%) (SMOOTHED),urinary_nitrogen_loss.calibre (g/min),urinary_nitrogen_loss.calibre (g/min) (SMOOTHED),vco2.calibre (ml/min),vco2.calibre (ml/min) (SMOOTHED),ventilation.calibre (l/min),ventilation.calibre (l/min) (SMOOTHED),ventilatory_equivalent_vco2.calibre,ventilatory_equivalent_vco2.calibre (SMOOTHED),ventilatory_equivalent_vo2.calibre,ventilatory_equivalent_vo2.calibre (SMOOTHED),vo2.calibre (ml/min),vo2.calibre (ml/min) (SMOOTHED),volume_correction_factor.calibre,volume_correction_factor.calibre (SMOOTHED)
143.335,03-12-2025 1:16:22,0.03954891191192689,0.03954891191192689,1.1277202201827845,1.1277202201827845,32.72449835965514,32.72449835965514,20.71374261387171,20.71374261387171,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,4600,4650,447,463,1.2545370579583293,1.2905048599595803,4.462685485985305,4.4145948987635695,0,,0,,392.9034657163962,406.9671244444999,332.3997724243998,332.3997724243998,30.619209550169394,31.497067768505016,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.21462841563249,98.26303943342933,1.2321389098101811,1.2681067118114324,2.49946592608417,2.50099185155797,15.1,15.08,99.55284043524362,99.57648907040789,0.567,0.5745,Calm-Down,NaN,32,31.5,0.022398148148148143,0.022398148148148143,2.1368741428319424,2.1903832948405535,4.795726253088881,4.935397057608432,0.44557884042184487,0.4438596115667773,13.043478260869565,12.904717853839038,76.68757647774842,75.27127297600316,1806.5333634599942,1858.3269983417958,95.00114442664224,95.00114442664224,32,32,1764724582620,1764724580324.5,5.124827813692125,5.249844437735021,0.447,0.46299999999999997,56.24328444096415,57.047682598837866,0.005462962962962962,0.005462962962962962,126.0755744270846,129.23261439559263,5.8304347826086955,5.972664199814986,46.245553979059665,46.21708011462136,20.60604031665524,20.51394418051582,282.94784893224397,291.1884263988975,0.8789786705064793,0.8789786705064793
146.786,03-12-2025 1:16:26,0.03954891191192689,0.03954891191192689,1.1277202201827845,1.1277202201827845,32.72449835965514,32.72449835965514,20.71374261387171,20.71374261387171,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,3440,4020,512,479.5,1.9293336694158838,1.5919353636871065,4.573300616365149,4.517993051175226,0,,0,,450.0370792993174,421.4702725078568,332.3997724243998,332.3997724243998,47.088821762014796,38.854015656092095,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.83907338045216,98.52685089804233,1.9069355212677357,1.5695372155389584,2.4964140751365704,2.4979400006103702,15.08,15.09,99.58234907515666,99.56759475520013,0.573,0.57,Calm-Down,NaN,33,32.5,0.022398148148148143,0.022398148148148143,3.2688847786544604,2.702879460743201,7.380153286697283,6.087939769893081,0.44292911700717935,0.4442539787145121,17.441860465116278,15.24266936299292,75.2621479091167,75.97486219343256,2778.240483958873,2292.3869237094336,95.00114442664224,95.00114442664224,32,32,1764724586049,1764724584334.5,7.849483941267164,6.487155877479644,0.512,0.47950000000000004,55.97391761439132,56.108601027677736,0.005462962962962962,0.005462962962962962,192.86420194061316,159.46988818384887,8.930232558139535,7.380333670374116,46.303214740127544,46.274384359593604,20.509042019438507,20.557541168046875,435.4290439151397,359.18844642369186,0.8789786705064793,0.8789786705064793
150.746,03-12-2025 1:16:30,0.03954891191192689,0.03954891191192689,1.1277202201827845,1.1277202201827845,32.72449835965514,32.72449835965514,20.71374261387171,20.71374261387171,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,3980,3710,602,557,1.9485957920786923,1.938964730747288,4.702557470573035,4.637929043469092,0,,0,,529.1451596449006,489.59111947210897,332.3997724243998,332.3997724243998,47.558948145649445,47.32388495383212,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.8505492909715,98.84481133571182,1.9261976439305442,1.91656658259914,2.4628437147129736,2.479628894924772,15.11,15.094999999999999,99.58691948819374,99.58463428167519,0.581,0.577,Calm-Down,NaN,34,33.5,0.022398148148148143,0.022398148148148143,3.276623356945326,3.272754067799893,7.460822606086307,7.420487946391795,0.43917722347028576,0.4410531702387326,15.075376884422111,16.258618674769195,75.07837579289352,75.17026185100511,2805.9779405933173,2792.109212276095,95.00114442664224,95.00114442664224,32,32,1764724590029,1764724588039,7.977062708214581,7.913273324740873,0.602,0.5569999999999999,56.34672527252711,56.16032144345921,0.005462962962962962,0.005462962962962962,193.32077805977423,193.0924900001937,9.075376884422111,9.002804721280823,46.94465321061366,46.623933975370605,20.617022453812744,20.563032236625624,440.1885337590921,437.8087888371159,0.8789786705064793,0.8789786705064793
155.273,03-12-2025 1:16:34,0.03955208799610571,0.0395504999540163,1.1197800097357269,1.1237501149592557,32.49408712901503,32.609292744335086,20.715406087960368,20.71457435091604,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,4480,4230,564,583,1.6218702720064115,1.785233032042552,4.823657117549514,4.763107294061275,0,,0,,495.74397016565433,512.4445649052775,332.3997724243998,332.3997724243998,39.58463036761411,43.571789256631774,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.61899262014099,98.73477095555624,1.5994721238582634,1.7628348838944037,2.468947416608173,2.465895565660573,15.11,15.11,99.5711098166129,99.57901465240332,0.597,0.589,Calm-Down,NaN,35,34.5,0.022398148148148143,0.022398148148148143,2.7340545872753323,3.005338972110329,6.207932573115948,6.834377589601127,0.4404130610431272,0.43979514225670646,13.392857142857142,14.234117013639626,88.33448914648919,81.70643246969135,2335.4931916892324,2570.735566141275,95.00114442664224,95.00114442664224,32,32,1764724594500,1764724592264.5,6.639428171861442,7.308245440038012,0.564,0.583,88.65539544181348,72.5010603571703,0.005462962962962962,0.005462962962962962,161.3092206492446,177.3149993545094,7.553571428571429,8.31447415649677,46.826656270295494,46.88565474045458,20.623071026415186,20.620046740113963,366.26802181384096,403.2282777864665,0.8789786705064793,0.8789786705064793
158.784,03-12-2025 1:16:38,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,3580,4030,561,562.5,1.9982065946689094,1.8100384333376605,4.942883444364759,4.883270280957136,0,,0,,493.1070341541349,494.4255021598946,332.3997724243998,332.3997724243998,48.76978807327509,44.177209220444595,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.87908746733672,98.74904004373886,1.9758084465207613,1.7876402851895123,2.468947416608173,2.468947416608173,15.16,15.135,99.50711003109046,99.53910992385168,0.597,0.597,Calm-Down,NaN,36,35.5,0.022398148148148143,0.022398148148148143,3.4032233376909122,3.0686389624831225,7.638656019470351,6.923294296293149,0.44552645504868343,0.4429697580459053,16.75977653631285,15.076316839584996,87.86597798985811,88.10023356817365,2877.41749632323,2606.455344006231,95.00114442664224,95.00114442664224,32,32,1764724598070,1764724596285,8.264363700907289,7.451895936384366,0.561,0.5625,89.48262496403754,89.06901020292551,0.005462962962962962,0.005462962962962962,200.79017692376382,181.04969878650422,9.402234636871508,8.477903032721468,46.82616839588401,46.82641233308975,20.862296808930896,20.74268391767304,450.6807051487507,408.4743634812958,0.8789786705064793,0.8789786705064793
162.597,03-12-2025 1:16:42,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,3820,3700,530,545.5,1.765495070108592,1.8818508323887508,5.055286630495006,4.999085037429882,0,,0,,465.85869536843404,479.4828647612845,332.3997724243998,332.3997724243998,43.09004916875208,45.929918621013584,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.73133895826906,98.8052132128029,1.743096921960444,1.8594526842406025,2.459791863765374,2.4643696401867734,15.17,15.165,99.50602914235155,99.50656958672101,0.587,0.592,Calm-Down,NaN,37,36.5,0.022398148148148143,0.022398148148148143,3.0018123043619744,3.2025178210264436,6.750479788747396,7.194567904108873,0.4446813261134116,0.4451038905810475,15.706806282722512,16.23329140951768,90.04593185116819,88.95595492051315,2542.3129009563727,2709.8651986398013,95.00114442664224,95.00114442664224,32,32,1764724601889,1764724599979.5,7.317152283273833,7.790757992090561,0.53,0.5455000000000001,93.94087785718496,91.71175141061124,0.005462962962962962,0.005462962962962962,177.1069259573565,188.94855144056015,8.324607329842932,8.86342098335722,47.00328507676383,46.91472673632392,20.901483139622073,20.881889974276483,398.27830753609635,424.4795063424235,0.8789786705064793,0.8789786705064793
166.977,03-12-2025 1:16:46,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,4380,4100,590,560,1.69975629245232,1.7326256812804561,5.179368839844026,5.117327735169516,0,,0,,518.5974155988227,492.2280554836284,332.3997724243998,332.3997724243998,41.48557730731086,42.287813238031475,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.68227296774214,98.70680596300559,1.6773581443041718,1.7102275331323078,2.423169652394177,2.4414807580797753,15.21,15.190000000000001,99.50170558739588,99.50386736487371,0.58,0.5834999999999999,Calm-Down,NaN,38,37.5,0.022398148148148143,0.022398148148148143,2.8703044274029175,2.936058365882446,6.50466175816415,6.627570773455773,0.44126882136497453,0.4429750737391931,13.698630136986301,14.702718209854407,91.07776064760678,90.56184624938749,2447.649061131341,2494.980981043857,95.00114442664224,95.00114442664224,32,32,1764724606260,1764724604074.5,7.104074186285243,7.210613234779538,0.59,0.56,95.19910434348573,94.56999110033534,0.005462962962962962,0.005462962962962962,169.34796121677212,173.22744358706433,8.082191780821917,8.203399555332425,47.72535625909538,47.364320667929604,21.059711705674527,20.9805974226483,383.77504373168483,391.0266756338906,0.8789786705064793,0.8789786705064793
171.295,03-12-2025 1:16:50,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,4340,4360,615,602.5,1.7506271516726575,1.7251917220624886,5.3059975371483485,5.242683188496187,0,,0,,540.5718823614848,529.5846489801538,332.3997724243998,332.3997724243998,42.727171159468256,42.10637423338956,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.72056433451591,98.70141865112902,1.7282290035245094,1.7027935739143407,2.3743400372325816,2.3987548448133795,15.31,15.260000000000002,99.4362077143007,99.4689566508483,0.587,0.5834999999999999,Calm-Down,NaN,39,38.5,0.022398148148148143,0.022398148148148143,2.957684744905014,2.913994586153966,6.698920911102428,6.601791334633289,0.44151659411340527,0.4413927077391899,13.824884792626728,13.761757464806514,90.83626359367766,90.95701212064222,2520.903098408627,2484.276079769984,95.00114442664224,95.00114442664224,32,32,1764724610590,1764724608425,7.473343995780896,7.28870909103307,0.615,0.6025,94.54244188037144,94.87077311192859,0.005462962962962962,0.005462962962962962,174.50339994939583,171.925680583084,8.502304147465438,8.292247964143677,48.722856688929944,48.22410647401266,21.511949740771897,21.285830723223214,395.2363337550433,389.5056887433641,0.8789786705064793,0.8789786705064793
174.984,03-12-2025 1:16:54,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,3680,4010,517,566,1.7392713801004744,1.744949265886566,5.4126728484611775,5.359335192804763,0,,0,,454.4319726518498,497.50192750666724,332.3997724243998,332.3997724243998,42.45001334482514,42.5885922521467,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.71221084849599,98.71638759150595,1.7168732319523263,1.7225511177384178,2.3682363353373823,2.371288186284982,15.3,15.305,99.45682038364892,99.44651404897482,0.587,0.587,Calm-Down,NaN,40,39.5,0.022398148148148143,0.022398148148148143,2.9246302667424944,2.941157505823754,6.6593592638642845,6.679140087483356,0.4391759253194869,0.4403462597164461,16.304347826086957,15.064616309356843,90.95949632039867,90.89787995703816,2504.550787344683,2512.726942876655,95.00114442664224,95.00114442664224,32,32,1764724614269,1764724612429.5,7.409216945410595,7.441280470595745,0.517,0.5660000000000001,93.01347205297886,93.77795696667515,0.005462962962962962,0.005462962962962962,172.55318573780718,173.5282928436015,8.429347826086957,8.465825986776197,48.85072269193144,48.786789690430695,21.454061340754645,21.483005540763273,392.9021965679928,394.06926516151805,0.8789786705064793,0.8789786705064793
178.769,03-12-2025 1:16:58,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,3800,3740,493,505,1.6027200109424862,1.6709956955214804,5.514178449154201,5.463425648807689,0,,0,,433.33648455969427,443.884228605772,332.3997724243998,332.3997724243998,39.11723416537594,40.783623755100535,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.60249151472334,98.65735118160967,1.580321862794338,1.648597547373332,2.362132633442183,2.3651844843897827,15.31,15.305,99.45183313878813,99.45432676121852,0.589,0.588,Calm-Down,NaN,41,40.5,0.022398148148148143,0.022398148148148143,2.6937185753182806,2.8091744210303875,6.136892464825098,6.398125864344691,0.4389385329395782,0.43905722912953254,15.789473684210526,16.04691075514874,92.09640379366768,91.52795005703317,2307.9168157571803,2406.2338015509317,95.00114442664224,95.00114442664224,32,32,1764724618060,1764724616164.5,6.842155019363594,7.125685982387095,0.493,0.505,91.06640922785789,92.03994064041837,0.005462962962962962,0.005462962962962962,158.92939594377856,165.74129084079289,7.78421052631579,8.106779176201373,48.979048086670275,48.914885389300856,21.498791511940105,21.476426426347373,362.0766554246808,377.48942599633676,0.8789786705064793,0.8789786705064793
182.879,03-12-2025 1:17:02,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,4120,3960,455,474,1.3409460485620577,1.471833029752272,5.606256744488796,5.560217596821499,0,,0,,399.9352950804481,416.63588982007116,332.3997724243998,332.3997724243998,32.72817474456548,35.92270445497071,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.32967566650676,98.46608359061506,1.3185479004139096,1.4494348816041238,2.3285622730185858,2.345347453230384,15.39,15.350000000000001,99.39240339929266,99.4221182690404,0.602,0.5954999999999999,Calm-Down,NaN,42,41.5,0.022398148148148143,0.022398148148148143,2.2598784147514017,2.476798495034841,5.132827607575595,5.6348600362003465,0.44027943027270644,0.4396089816061423,14.563106796116505,15.176290240163516,92.5470346251782,92.32171920942294,1930.9623099293633,2119.4395628432717,95.00114442664224,95.00114442664224,32,32,1764724622170,1764724620115,5.824300413792933,6.333227716578264,0.455,0.474,88.22318828991052,89.6447987588842,0.005462962962962962,0.005462962962962962,133.3328264703327,146.13111120705562,6.62621359223301,7.2052120592744,49.69679086273161,49.33791947470094,21.88047476742532,21.689633139682712,302.8368288469601,332.45674213582043,0.8789786705064793,0.8789786705064793
186.42,03-12-2025 1:17:05,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,3540,3830,559,507,1.917337560309744,1.6291418044359007,5.719379660547071,5.662818202517934,0,,0,,491.34907681312194,445.64218594678505,332.3997724243998,332.3997724243998,46.79603537027173,39.76210505741861,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.83180986948747,98.58074276799712,1.894939412161596,1.6067436562877528,2.322458571123386,2.3255104220709857,15.39,15.39,99.40021611153638,99.39630975541452,0.6,0.601,Calm-Down,NaN,43,42.5,0.022398148148148143,0.022398148148148143,3.222696220132022,2.741287317441712,7.341523665426261,6.237175636500928,0.4389683078062933,0.4396238690394999,16.949152542372882,15.756129669244693,91.92949975406574,92.23826718962198,2760.966086846032,2345.9641983876977,95.00114442664224,95.00114442664224,32,32,1764724625710,1764724623940,8.327950454459694,7.076125434126314,0.559,0.507,88.9751609789666,88.59917463443855,0.005462962962962962,0.005462962962962962,190.1390769877893,161.73595172906101,9.474576271186441,8.050394931709725,49.8297163386088,49.763253600670204,21.873666259626713,21.877070513526014,433.14989626014943,367.9933625535548,0.8789786705064793,0.8789786705064793
190.08,03-12-2025 1:17:09,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,3680,3610,567,563,1.858515720964634,1.8879266406371888,5.833368624766235,5.776374142656653,0,,0,,498.38090617717376,494.8649914951478,332.3997724243998,332.3997724243998,45.36038369811988,46.07820953419581,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.79483676702381,98.81332331825564,1.8361175728164858,1.865528492489041,2.2980437635425885,2.3102511673329875,15.42,15.405000000000001,99.39306708919776,99.39664160036708,0.606,0.603,Calm-Down,NaN,44,43.5,0.022398148148148143,0.022398148148148143,3.110838522018116,3.166767371075069,7.119938861120441,7.230731263273351,0.43691927454677243,0.43794379117653287,16.304347826086957,16.62675018422992,94.34094222746297,93.13522099076437,2676.262638189073,2718.6143625175528,95.00114442664224,95.00114442664224,32,32,1764724629380,1764724627545,8.125775644193052,8.226863049326372,0.567,0.563,91.40428828327526,90.18972463112092,0.005462962962962962,0.005462962962962962,183.53947279906885,186.8392748934291,9.244565217391305,9.359570744288874,50.368267252853336,50.09899179573107,22.006866788294634,21.940266523960673,420.076392806106,426.61314453312775,0.8789786705064793,0.8789786705064793
193.766,03-12-2025 1:17:13,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,3680,3680,542,554.5,1.768811137963415,1.8136634294640244,5.941855707894658,5.887612166330447,0,,0,,476.4064394145118,487.3936727958428,332.3997724243998,332.3997724243998,43.17098370622573,44.26568370217281,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.73371737279216,98.76427706990799,1.746412989815267,1.7912652813158765,2.294991912594989,2.2965178380687887,15.44,15.43,99.37137353111065,99.3822203101542,0.59,0.598,Calm-Down,NaN,45,44.5,0.022398148148148143,0.022398148148148143,2.9696697883625935,3.040254155190355,6.773761738153021,6.946850299636731,0.4384077715098854,0.4376635230283289,16.304347826086957,16.304347826086957,94.34094222746297,94.34094222746297,2547.088038667318,2611.6753384281956,95.00114442664224,95.00114442664224,32,32,1764724633060,1764724631220,7.7674962948018225,7.946635969497438,0.542,0.5545,91.27912859264057,91.34170843795792,0.005462962962962962,0.005462962962962962,175.21051751339303,179.37499515623094,8.83695652173913,9.040760869565219,50.43622179281353,50.40224452283343,22.111631599565694,22.059249193930164,399.65194255102824,409.8641676785671,0.8789786705064793,0.8789786705064793
198.06,03-12-2025 1:17:17,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,4300,3990,526,534,1.4723267094703185,1.6205689237168668,6.047372455406697,5.994614081650678,0,,0,,462.3427806864081,469.37461005046,332.3997724243998,332.3997724243998,35.93475358707219,39.55286864664896,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.47872432089437,98.60622084684326,1.4499285613221704,1.5981707755687187,2.3010956144901886,2.298043763542589,15.43,15.434999999999999,99.37636077597142,99.37386715354103,0.607,0.5985,Calm-Down,NaN,46,45.5,0.022398148148148143,0.022398148148148143,2.4731313328316595,2.7214005605971265,5.638012366635507,6.205887052394264,0.43865305217617045,0.43853041184302793,13.953488372093023,15.12891809908999,91.87997672949572,93.11045947847936,2120.150461637259,2333.6192501522883,95.00114442664224,95.00114442664224,32,32,1764724637349,1764724635204.5,6.451294614228951,7.109395454515386,0.526,0.534,91.90779508027714,91.59346183645886,0.005462962962962962,0.005462962962962962,145.9147486370679,160.56263307523045,7.339534883720931,8.088245702730031,50.3001578132206,50.36818980301706,22.064317749712266,22.08797467463898,332.6427296314949,366.14733609126154,0.8789786705064793,0.8789786705064793
201.481,03-12-2025 1:17:21,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,3440,3870,589,557.5,2.051766004938544,1.7620463572044311,6.16500703968984,6.106189747548269,0,,0,,517.7184369283164,490.0306088073622,332.3997724243998,332.3997724243998,50.077000798500066,43.00587719278613,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.90834782844455,98.69353607466945,2.0293678567903957,1.739648209056283,2.2888882106997896,2.2949919125949894,15.45,15.44,99.36638628624986,99.37137353111063,0.613,0.61,Calm-Down,NaN,47,46.5,0.022398148148148143,0.022398148148148143,3.44300115984939,2.9580662463405245,7.8578370251623815,6.747924695898944,0.4381614366427052,0.4384072444094378,17.441860465116278,15.69767441860465,91.39507954001158,91.63752813475365,2954.5430471115037,2537.3467543743814,95.00114442664224,95.00114442664224,32,32,1764724640780,1764724639064.5,9.029972737121795,7.740633675675373,0.589,0.5575,95.77150969840923,93.83965238934319,0.005462962962962962,0.005462962962962962,203.137068431114,174.52590853409095,10.273255813953488,8.80639534883721,50.57302388626949,50.436590849745045,22.159148801373686,22.111733275542974,463.6123844845805,398.1275570580377,0.8789786705064793,0.8789786705064793
207.178,03-12-2025 1:17:26,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,5700,5700,604,604,1.2613301235364285,1.2613301235364285,6.284833401425801,6.284833401425801,0,,0,,530.9031169859135,530.9031169859135,332.3997724243998,332.3997724243998,30.785006404956903,30.785006404956903,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.22424377804046,98.22424377804046,1.2389319753882804,1.2389319753882804,2.2583697012237924,2.2583697012237924,15.48,15.48,99.36704997615496,99.36704997615496,0.605,0.605,Calm-Down,NaN,48,48,0.022398148148148143,0.022398148148148143,2.101891339518848,2.101891339518848,4.834758906013985,4.834758906013985,0.43474584366643243,0.43474584366643243,10.526315789473685,10.526315789473685,80.19918436343767,80.19918436343767,1816.3153778924573,1816.3153778924573,95.00114442664224,95.00114442664224,32,32,1764724646470,1764724646470,5.588453863009616,5.588453863009616,0.604,0.604,94.46476100196324,94.46476100196324,0.005462962962962962,0.005462962962962962,124.01158903161202,124.01158903161202,6.3578947368421055,6.3578947368421055,51.26855309644813,51.26855309644813,22.28879036947263,22.28879036947263,285.2507754548251,285.2507754548251,0.8789786705064793,0.8789786705064793
211.803,03-12-2025 1:17:31,0.03955208799610571,0.03955208799610571,1.1197800097357269,1.1197800097357269,32.49408712901503,32.49408712901503,20.715406087960368,20.715406087960368,975.4,975.4,3.3613297618105333,3.3613297618105333,26,26,40,40,4620,5160,537,570.5,1.3988896235345643,1.3301098735354964,6.392547902437962,6.3386906519318815,0,,0,,472.0115460619794,501.45733152394644,332.3997724243998,332.3997724243998,34.14239081169106,32.46369860832398,4.630862347751071,4.630862347751071,4.754619706170253,4.754619706170253,98.39886237117443,98.31155307460745,1.3764914753864161,1.3077117253873483,2.270577105014191,2.2644734031189917,15.43,15.455,99.41542433718998,99.39123715667247,0.58,0.5925,Calm-Down,NaN,49,48.5,0.022398148148148143,0.022398148148148143,2.3182449972768446,2.2100681683978465,5.365646955656359,5.100202930835172,0.4320532111850923,0.4333995274257624,12.987012987012987,11.756664388243337,81.47279518446483,80.83598977395124,2014.4010578897726,1915.358217891115,95.00114442664224,95.00114442664224,32,32,1764724651080,1764724648775,6.130020078727005,5.859236970868311,0.537,0.5705,94.00636753965507,94.23556427080916,0.005462962962962962,0.005462962962962962,136.77645483933384,130.39402193547292,6.974025974025974,6.66596035543404,50.98849785380167,51.1285254751249,22.0297442312392,22.159267300355914,316.5731703837252,300.9119729192752,0.8789786705064793,0.8789786705064793
